datetime,open,high,low,close,volume
2023-07-31 04:00:00,2326.18,2347.05,2322.9,2344.53,947993.0
2023-07-31 08:00:00,2344.53,2414.23,2344.53,2398.67,795673.0
2023-07-31 12:00:00,2398.67,2410.2,2360.63,2395.0,852981.0
2023-07-31 16:00:00,2395.0,2443.37,2383.54,2409.67,612144.0
2023-07-31 20:00:00,2409.67,2460.26,2409.67,2434.85,1157837.0
2023-08-01 00:00:00,2434.85,2452.63,2382.62,2420.44,517967.0
2023-08-01 04:00:00,2420.44,2448.88,2418.6,2428.82,1323061.0
2023-08-01 08:00:00,2428.82,2451.42,2426.07,2429.52,1180956.0
2023-08-01 12:00:00,2429.52,2454.56,2425.53,2433.33,1294283.0
2023-08-01 16:00:00,2433.33,2433.33,2402.83,2405.35,926282.0
2023-08-01 20:00:00,2405.35,2427.77,2404.99,2406.48,5600857.0
2023-08-02 00:00:00,2406.48,2428.86,2401.51,2424.7,2373931.0
2023-08-02 04:00:00,2424.7,2483.82,2424.7,2477.72,645467.0
2023-08-02 08:00:00,2477.72,2529.29,2477.28,2513.62,1351106.0
2023-08-02 12:00:00,2513.62,2622.25,2513.62,2595.05,887352.0
2023-08-02 16:00:00,2595.05,2595.05,2544.43,2565.44,724155.0
2023-08-02 20:00:00,2565.44,2610.96,2565.44,2599.27,615361.0
2023-08-03 00:00:00,2599.27,2611.04,2586.56,2606.68,1492717.0
2023-08-03 04:00:00,2606.68,2728.82,2606.68,2692.56,855388.0
2023-08-03 08:00:00,2692.56,2692.56,2644.68,2660.18,1951118.0
2023-08-03 12:00:00,2660.18,2660.18,2581.44,2626.94,1976605.0
2023-08-03 16:00:00,2626.94,2637.23,2578.79,2603.58,2390366.0
2023-08-03 20:00:00,2603.58,2603.58,2516.61,2520.9,785289.0
2023-08-04 00:00:00,2520.9,2520.9,2480.72,2501.27,1525271.0
2023-08-04 04:00:00,2501.27,2501.27,2451.16,2473.04,1649903.0
2023-08-04 08:00:00,2473.04,2484.42,2467.68,2478.86,948760.0
2023-08-04 12:00:00,2478.86,2507.96,2475.55,2491.82,817588.0
2023-08-04 16:00:00,2491.82,2570.89,2491.82,2562.19,2689216.0
2023-08-04 20:00:00,2562.19,2608.83,2562.19,2598.98,1347482.0
2023-08-05 00:00:00,2598.98,2598.98,2573.88,2576.75,1652804.0
2023-08-05 04:00:00,2576.75,2576.75,2510.21,2542.28,797281.0
2023-08-05 08:00:00,2542.28,2561.43,2542.28,2561.29,653670.0
2023-08-05 12:00:00,2561.29,2561.29,2509.34,2510.83,904624.0
2023-08-05 16:00:00,2510.83,2582.32,2510.83,2580.06,1130295.0
2023-08-05 20:00:00,2580.06,2627.82,2580.06,2625.96,706367.0
2023-08-06 00:00:00,2625.96,2625.96,2578.83,2607.74,1196699.0
2023-08-06 04:00:00,2607.74,2607.74,2530.71,2540.99,516974.0
2023-08-06 08:00:00,2540.99,2626.01,2540.99,2592.85,686922.0
2023-08-06 12:00:00,2592.85,2600.27,2541.61,2588.65,1681935.0
2023-08-06 16:00:00,2588.65,2643.21,2588.65,2636.98,1626426.0
2023-08-06 20:00:00,2636.98,2636.98,2564.05,2574.17,988616.0
2023-08-07 00:00:00,2574.17,2574.17,2539.66,2551.29,722966.0
2023-08-07 04:00:00,2551.29,2575.69,2547.75,2551.74,719490.0
2023-08-07 08:00:00,2551.74,2561.35,2551.74,2553.8,997858.0
2023-08-07 12:00:00,2553.8,2553.8,2527.96,2536.81,1659886.0
2023-08-07 16:00:00,2536.81,2569.94,2508.89,2560.76,1912884.0
2023-08-07 20:00:00,2560.76,2560.76,2506.26,2520.01,938215.0
2023-08-08 00:00:00,2520.01,2537.55,2512.34,2514.88,675531.0
2023-08-08 04:00:00,2514.88,2543.74,2514.88,2519.67,1374942.0
2023-08-08 08:00:00,2519.67,2542.27,2497.78,2539.37,796699.0
2023-08-08 12:00:00,2539.37,2602.3,2539.37,2566.73,928080.0
2023-08-08 16:00:00,2566.73,2568.73,2515.55,2523.68,2332936.0
2023-08-08 20:00:00,2523.68,2523.68,2426.57,2465.86,1818564.0
2023-08-09 00:00:00,2465.86,2523.44,2465.86,2513.37,1301447.0
2023-08-09 04:00:00,2513.37,2562.54,2513.37,2526.15,636691.0
2023-08-09 08:00:00,2526.15,2526.15,2495.1,2498.04,1336678.0
2023-08-09 12:00:00,2498.04,2572.52,2498.04,2556.41,2045860.0
2023-08-09 16:00:00,2556.41,2573.82,2556.41,2561.1,996678.0
2023-08-09 20:00:00,2561.1,2610.17,2561.1,2606.66,2363271.0
2023-08-10 00:00:00,2606.66,2619.42,2598.45,2609.56,2295297.0
2023-08-10 04:00:00,2609.56,2733.09,2609.56,2690.49,2763107.0
2023-08-10 08:00:00,2690.49,2778.12,2690.49,2761.6,1400895.0
2023-08-10 12:00:00,2761.6,2775.17,2742.19,2751.56,1613144.0
2023-08-10 16:00:00,2751.56,2797.28,2751.56,2791.94,2438988.0
2023-08-10 20:00:00,2791.94,2866.02,2779.19,2819.24,1504088.0
2023-08-11 00:00:00,2819.24,2898.57,2819.24,2877.4,936011.0
2023-08-11 04:00:00,2877.4,2893.45,2830.31,2836.04,960999.0
2023-08-11 08:00:00,2836.04,2872.07,2833.77,2865.51,1354953.0
2023-08-11 12:00:00,2865.51,2936.93,2865.51,2911.29,630784.0
2023-08-11 16:00:00,2911.29,2911.29,2809.8,2834.78,1119475.0
2023-08-11 20:00:00,2834.78,2834.78,2774.36,2784.75,2080822.0
2023-08-12 00:00:00,2784.75,2784.75,2670.77,2699.85,402067.0
2023-08-12 04:00:00,2699.85,2699.85,2677.97,2689.21,2590188.0
2023-08-12 08:00:00,2689.21,2720.72,2689.21,2718.42,2107867.0
2023-08-12 12:00:00,2718.42,2838.76,2718.42,2779.95,955622.0
2023-08-12 16:00:00,2779.95,2816.79,2763.52,2783.32,1578042.0
2023-08-12 20:00:00,2783.32,2857.38,2783.32,2851.59,1204499.0
2023-08-13 00:00:00,2851.59,2851.59,2764.33,2792.84,2224394.0
2023-08-13 04:00:00,2792.84,2792.84,2693.71,2721.76,1965666.0
2023-08-13 08:00:00,2721.76,2721.9,2713.4,2719.77,597174.0
2023-08-13 12:00:00,2719.77,2742.45,2719.77,2735.71,1613040.0
2023-08-13 16:00:00,2735.71,2743.21,2721.21,2734.64,1085104.0
2023-08-13 20:00:00,2734.64,2734.64,2647.12,2650.11,1253457.0
2023-08-14 00:00:00,2650.11,2654.1,2613.19,2646.83,835607.0
2023-08-14 04:00:00,2646.83,2646.83,2580.87,2595.31,2882212.0
2023-08-14 08:00:00,2595.31,2629.39,2595.31,2621.64,2022876.0
2023-08-14 12:00:00,2621.64,2644.27,2621.64,2636.31,830775.0
2023-08-14 16:00:00,2636.31,2636.31,2582.67,2599.41,617043.0
2023-08-14 20:00:00,2599.41,2602.87,2571.63,2579.63,991688.0
2023-08-15 00:00:00,2579.63,2579.63,2530.5,2538.91,1494424.0
2023-08-15 04:00:00,2538.91,2572.76,2527.08,2536.77,1356072.0
2023-08-15 08:00:00,2536.77,2599.35,2536.77,2573.37,2250283.0
2023-08-15 12:00:00,2573.37,2573.37,2532.99,2535.58,1785055.0
2023-08-15 16:00:00,2535.58,2568.37,2535.58,2555.0,1952819.0
2023-08-15 20:00:00,2555.0,2555.0,2475.53,2534.94,1416115.0
2023-08-16 00:00:00,2534.94,2534.94,2463.9,2505.04,600400.0
2023-08-16 04:00:00,2505.04,2544.01,2479.48,2501.27,1090504.0
2023-08-16 08:00:00,2501.27,2524.5,2455.27,2462.68,2043235.0
2023-08-16 12:00:00,2462.68,2463.11,2442.11,2442.47,1172019.0
2023-08-16 16:00:00,2442.47,2442.47,2376.35,2398.83,1546562.0
2023-08-16 20:00:00,2398.83,2470.85,2398.83,2469.77,1025433.0
2023-08-17 00:00:00,2469.77,2476.97,2433.81,2471.32,718624.0
2023-08-17 04:00:00,2471.32,2471.32,2442.56,2445.63,1130678.0
2023-08-17 08:00:00,2445.63,2466.39,2433.63,2453.72,1403562.0
2023-08-17 12:00:00,2453.72,2460.72,2446.4,2449.83,866447.0
2023-08-17 16:00:00,2449.83,2449.83,2415.85,2441.96,1068904.0
2023-08-17 20:00:00,2441.96,2468.59,2441.96,2464.7,751832.0
2023-08-18 00:00:00,2464.7,2495.97,2464.7,2492.95,2104572.0
2023-08-18 04:00:00,2492.95,2492.95,2464.37,2473.36,1037964.0
2023-08-18 08:00:00,2473.36,2474.49,2447.96,2452.25,2486478.0
2023-08-18 12:00:00,2452.25,2453.97,2440.59,2442.38,2582772.0
2023-08-18 16:00:00,2442.38,2442.38,2356.76,2358.29,1154845.0
2023-08-18 20:00:00,2358.29,2358.29,2303.96,2304.92,726342.0
2023-08-19 00:00:00,2304.92,2356.08,2304.92,2352.41,423814.0
2023-08-19 04:00:00,2352.41,2411.05,2352.41,2410.69,576068.0
2023-08-19 08:00:00,2410.69,2410.69,2377.24,2401.93,605060.0
2023-08-19 12:00:00,2401.93,2444.73,2401.93,2422.94,2395817.0
2023-08-19 16:00:00,2422.94,2452.95,2393.49,2434.5,1274306.0
2023-08-19 20:00:00,2434.5,2562.92,2434.5,2547.17,1461249.0
2023-08-20 00:00:00,2547.17,2598.64,2547.17,2590.2,396246.0
2023-08-20 04:00:00,2590.2,2605.59,2579.24,2585.49,660675.0
2023-08-20 08:00:00,2585.49,2585.49,2495.62,2548.69,1873914.0
2023-08-20 12:00:00,2548.69,2548.69,2480.34,2487.53,1388018.0
2023-08-20 16:00:00,2487.53,2512.59,2487.53,2495.37,1117268.0
2023-08-20 20:00:00,2495.37,2495.37,2447.36,2467.31,1595059.0
2023-08-21 00:00:00,2467.31,2467.31,2404.97,2414.92,2724782.0
2023-08-21 04:00:00,2414.92,2414.92,2362.46,2391.74,1076773.0
2023-08-21 08:00:00,2391.74,2391.74,2340.66,2353.18,1245048.0
2023-08-21 12:00:00,2353.18,2425.35,2353.18,2412.97,1324173.0
2023-08-21 16:00:00,2412.97,2453.57,2412.97,2445.12,3977066.0
2023-08-21 20:00:00,2445.12,2460.73,2438.67,2445.07,420972.0
2023-08-22 00:00:00,2445.07,2514.68,2445.07,2499.59,1692321.0
2023-08-22 04:00:00,2499.59,2526.55,2492.81,2502.74,1135517.0
2023-08-22 08:00:00,2502.74,2502.74,2460.08,2470.66,1596598.0
2023-08-22 12:00:00,2470.66,2534.46,2470.66,2527.35,865717.0
2023-08-22 16:00:00,2527.35,2569.85,2508.59,2548.04,1173519.0
2023-08-22 20:00:00,2548.04,2548.04,2492.28,2508.65,1716341.0
2023-08-23 00:00:00,2508.65,2519.39,2500.77,2501.74,5702727.0
2023-08-23 04:00:00,2501.74,2501.74,2465.51,2469.13,1801298.0
2023-08-23 08:00:00,2469.13,2469.13,2385.21,2392.04,786987.0
2023-08-23 12:00:00,2392.04,2452.04,2392.04,2438.86,972981.0
2023-08-23 16:00:00,2438.86,2542.3,2438.86,2539.36,958661.0
2023-08-23 20:00:00,2539.36,2539.36,2458.31,2459.2,490009.0
2023-08-24 00:00:00,2459.2,2493.82,2459.2,2487.69,1019635.0
2023-08-24 04:00:00,2487.69,2487.69,2440.26,2450.09,1734821.0
2023-08-24 08:00:00,2450.09,2450.09,2395.28,2421.87,635956.0
2023-08-24 12:00:00,2421.87,2421.87,2382.2,2388.37,2031411.0
2023-08-24 16:00:00,2388.37,2388.37,2339.92,2341.06,1534764.0
2023-08-24 20:00:00,2341.06,2354.04,2332.32,2341.69,833079.0
2023-08-25 00:00:00,2341.69,2341.69,2287.2,2297.01,1120444.0
2023-08-25 04:00:00,2297.01,2338.53,2286.29,2308.84,2674200.0
2023-08-25 08:00:00,2308.84,2318.5,2288.28,2304.44,1735444.0
2023-08-25 12:00:00,2304.44,2304.58,2259.11,2290.48,1207898.0
2023-08-25 16:00:00,2290.48,2290.48,2211.56,2242.92,1067851.0
2023-08-25 20:00:00,2242.92,2242.92,2204.97,2212.66,1249563.0
2023-08-26 00:00:00,2212.66,2251.15,2212.66,2247.66,931097.0
2023-08-26 04:00:00,2247.66,2275.44,2247.66,2270.64,419838.0
2023-08-26 08:00:00,2270.64,2270.64,2212.45,2219.99,3338690.0
2023-08-26 12:00:00,2219.99,2234.36,2200.31,2223.06,1299724.0
2023-08-26 16:00:00,2223.06,2280.42,2217.99,2258.03,1467504.0
2023-08-26 20:00:00,2258.03,2258.03,2164.55,2173.29,1168283.0
2023-08-27 00:00:00,2173.29,2202.41,2153.7,2197.53,832711.0
2023-08-27 04:00:00,2197.53,2197.53,2147.03,2163.74,1095847.0
2023-08-27 08:00:00,2163.74,2212.09,2160.64,2189.17,540528.0
2023-08-27 12:00:00,2189.17,2202.61,2140.65,2150.66,3754791.0
2023-08-27 16:00:00,2150.66,2150.66,2044.16,2063.54,648712.0
2023-08-27 20:00:00,2063.54,2063.54,1984.86,1988.01,717851.0
2023-08-28 00:00:00,1988.01,2008.23,1955.62,1988.52,964987.0
2023-08-28 04:00:00,1988.52,2001.64,1969.01,1998.29,2289944.0
2023-08-28 08:00:00,1998.29,1998.29,1940.48,1956.94,1211360.0
2023-08-28 12:00:00,1956.94,1995.67,1956.94,1982.86,648185.0
2023-08-28 16:00:00,1982.86,1982.86,1880.43,1908.8,2251640.0
2023-08-28 20:00:00,1908.8,1911.75,1902.92,1904.49,1733235.0
2023-08-29 00:00:00,1904.49,1904.49,1833.87,1852.23,1574137.0
2023-08-29 04:00:00,1852.23,1852.23,1793.6,1824.19,1720056.0
2023-08-29 08:00:00,1824.19,1864.91,1801.36,1824.63,3981547.0
2023-08-29 12:00:00,1824.63,1824.63,1778.92,1788.63,3585998.0
2023-08-29 16:00:00,1788.63,1788.63,1760.55,1772.07,853109.0
2023-08-29 20:00:00,1772.07,1810.25,1772.07,1809.88,2708600.0
2023-08-30 00:00:00,1809.88,1810.73,1783.17,1785.46,1456554.0
2023-08-30 04:00:00,1785.46,1826.96,1785.46,1816.86,1543477.0
2023-08-30 08:00:00,1816.86,1816.86,1749.7,1770.25,516001.0
2023-08-30 12:00:00,1770.25,1796.97,1770.25,1789.47,1104394.0
2023-08-30 16:00:00,1789.47,1847.04,1789.47,1844.79,800978.0
2023-08-30 20:00:00,1844.79,1844.79,1723.81,1743.0,1819422.0
2023-08-31 00:00:00,1743.0,1743.0,1706.76,1711.05,2054494.0
2023-08-31 04:00:00,1711.05,1731.41,1711.05,1731.4,426240.0
2023-08-31 08:00:00,1731.4,1731.4,1702.08,1722.28,1189427.0
2023-08-31 12:00:00,1722.28,1739.52,1719.54,1734.97,2107327.0
2023-08-31 16:00:00,1734.97,1734.97,1710.04,1710.53,1095433.0
2023-08-31 20:00:00,1710.53,1723.72,1705.14,1712.42,1731557.0
2023-09-01 00:00:00,1712.42,1717.01,1683.79,1705.18,1433433.0
2023-09-01 04:00:00,1705.18,1756.83,1705.18,1747.63,1426636.0
2023-09-01 08:00:00,1747.63,1760.28,1720.73,1756.01,1050044.0
2023-09-01 12:00:00,1756.01,1786.68,1741.63,1767.65,654554.0
2023-09-01 16:00:00,1767.65,1767.65,1749.76,1750.22,686413.0
2023-09-01 20:00:00,1750.22,1750.22,1721.18,1730.04,1714576.0
2023-09-02 00:00:00,1730.04,1730.04,1710.51,1712.19,1214362.0
2023-09-02 04:00:00,1712.19,1729.31,1712.19,1725.68,1122135.0
2023-09-02 08:00:00,1725.68,1725.68,1690.56,1708.32,972918.0
2023-09-02 12:00:00,1708.32,1729.54,1708.32,1717.84,1032409.0
2023-09-02 16:00:00,1717.84,1796.88,1717.84,1794.9,2029816.0
2023-09-02 20:00:00,1794.9,1833.58,1794.9,1827.87,1017010.0
2023-09-03 00:00:00,1827.87,1827.87,1795.96,1813.29,615055.0
2023-09-03 04:00:00,1813.29,1863.71,1813.29,1859.76,1744234.0
2023-09-03 08:00:00,1859.76,1859.76,1840.82,1841.58,1085511.0
2023-09-03 12:00:00,1841.58,1841.58,1754.31,1757.53,1221632.0
2023-09-03 16:00:00,1757.53,1757.53,1702.39,1717.15,2686606.0
2023-09-03 20:00:00,1717.15,1717.15,1642.15,1645.1,1190305.0
2023-09-04 00:00:00,1645.1,1645.1,1619.27,1631.06,1389691.0
2023-09-04 04:00:00,1631.06,1643.01,1626.54,1630.42,666995.0
2023-09-04 08:00:00,1630.42,1705.95,1630.42,1689.25,1077512.0
2023-09-04 12:00:00,1689.25,1701.25,1689.25,1700.04,1631096.0
2023-09-04 16:00:00,1700.04,1700.04,1687.86,1690.49,552558.0
2023-09-04 20:00:00,1690.49,1728.48,1690.49,1719.98,1329645.0
2023-09-05 00:00:00,1719.98,1719.98,1631.19,1634.94,1264763.0
2023-09-05 04:00:00,1634.94,1650.19,1631.18,1642.11,1227689.0
2023-09-05 08:00:00,1642.11,1684.71,1642.11,1668.64,2019942.0
2023-09-05 12:00:00,1668.64,1668.64,1602.5,1613.03,1421494.0
2023-09-05 16:00:00,1613.03,1658.27,1613.03,1652.32,2518152.0
2023-09-05 20:00:00,1652.32,1663.31,1635.03,1663.31,731758.0
2023-09-06 00:00:00,1663.31,1663.31,1629.24,1646.78,1287177.0
2023-09-06 04:00:00,1646.78,1687.66,1642.76,1668.39,1254482.0
2023-09-06 08:00:00,1668.39,1782.55,1668.39,1750.4,704591.0
2023-09-06 12:00:00,1750.4,1763.73,1750.4,1756.0,1939901.0
2023-09-06 16:00:00,1756.0,1781.41,1745.93,1764.18,3845202.0
2023-09-06 20:00:00,1764.18,1764.18,1735.23,1744.94,1192422.0
2023-09-07 00:00:00,1744.94,1744.94,1698.36,1710.92,1548056.0
2023-09-07 04:00:00,1710.92,1747.12,1710.92,1740.81,1254515.0
2023-09-07 08:00:00,1740.81,1740.81,1701.22,1706.63,841724.0
2023-09-07 12:00:00,1706.63,1712.42,1693.35,1707.95,483893.0
2023-09-07 16:00:00,1707.95,1707.95,1680.48,1688.64,845018.0
2023-09-07 20:00:00,1688.64,1713.57,1673.66,1705.08,599602.0
2023-09-08 00:00:00,1705.08,1731.87,1695.92,1716.23,2819446.0
2023-09-08 04:00:00,1716.23,1768.62,1716.23,1754.04,1135343.0
2023-09-08 08:00:00,1754.04,1754.04,1717.06,1732.95,1011597.0
2023-09-08 12:00:00,1732.95,1732.95,1707.87,1721.28,1875858.0
2023-09-08 16:00:00,1721.28,1721.28,1669.28,1682.83,686337.0
2023-09-08 20:00:00,1682.83,1685.74,1660.56,1665.04,819597.0
2023-09-09 00:00:00,1665.04,1688.5,1665.04,1677.53,1244241.0
2023-09-09 04:00:00,1677.53,1709.26,1677.53,1704.12,2011486.0
2023-09-09 08:00:00,1704.12,1704.12,1658.59,1668.19,1545476.0
2023-09-09 12:00:00,1668.19,1710.59,1668.19,1698.77,1361588.0
2023-09-09 16:00:00,1698.77,1763.81,1698.77,1748.07,1250506.0
2023-09-09 20:00:00,1748.07,1779.35,1748.07,1762.57,1469037.0
2023-09-10 00:00:00,1762.57,1858.04,1762.57,1833.94,1330182.0
2023-09-10 04:00:00,1833.94,1833.94,1790.02,1801.25,718567.0
2023-09-10 08:00:00,1801.25,1801.25,1735.34,1750.49,1230633.0
2023-09-10 12:00:00,1750.49,1750.49,1662.44,1680.59,703031.0
2023-09-10 16:00:00,1680.59,1742.93,1680.59,1734.56,1252361.0
2023-09-10 20:00:00,1734.56,1765.79,1734.56,1758.14,945696.0
2023-09-11 00:00:00,1758.14,1758.14,1753.02,1754.58,4280973.0
2023-09-11 04:00:00,1754.58,1764.57,1754.58,1763.99,1178853.0
2023-09-11 08:00:00,1763.99,1763.99,1713.46,1718.9,595931.0
2023-09-11 12:00:00,1718.9,1820.74,1718.9,1810.01,1124568.0
2023-09-11 16:00:00,1810.01,1821.16,1803.05,1813.71,1559194.0
2023-09-11 20:00:00,1813.71,1819.95,1802.3,1816.62,2776445.0
2023-09-12 00:00:00,1816.62,1858.85,1816.62,1844.18,895622.0
2023-09-12 04:00:00,1844.18,1900.39,1844.18,1862.22,545134.0
2023-09-12 08:00:00,1862.22,1872.76,1856.52,1869.9,1809242.0
2023-09-12 12:00:00,1869.9,1871.32,1815.72,1835.88,603017.0
2023-09-12 16:00:00,1835.88,1865.09,1835.88,1853.46,966970.0
2023-09-12 20:00:00,1853.46,1929.01,1853.46,1928.72,1057258.0
2023-09-13 00:00:00,1928.72,1988.44,1928.72,1984.26,1161454.0
2023-09-13 04:00:00,1984.26,2052.59,1984.26,2052.22,1697356.0
2023-09-13 08:00:00,2052.22,2052.22,2012.13,2027.5,854424.0
2023-09-13 12:00:00,2027.5,2027.5,1968.51,1981.74,1048777.0
2023-09-13 16:00:00,1981.74,1992.27,1962.6,1974.67,1194054.0
2023-09-13 20:00:00,1974.67,1986.82,1951.13,1975.51,1296008.0
2023-09-14 00:00:00,1975.51,2033.1,1975.51,2021.48,1262890.0
2023-09-14 04:00:00,2021.48,2021.48,1935.32,1944.6,1495547.0
2023-09-14 08:00:00,1944.6,2008.79,1944.6,2008.48,1833835.0
2023-09-14 12:00:00,2008.48,2010.65,1996.11,1999.89,1463464.0
2023-09-14 16:00:00,1999.89,1999.89,1967.72,1979.51,1508751.0
2023-09-14 20:00:00,1979.51,1979.51,1927.33,1933.85,545189.0
2023-09-15 00:00:00,1933.85,1933.85,1857.92,1861.9,1233189.0
2023-09-15 04:00:00,1861.9,1895.67,1861.9,1894.12,1528433.0
2023-09-15 08:00:00,1894.12,1919.16,1890.05,1895.66,1731451.0
2023-09-15 12:00:00,1895.66,1895.66,1838.53,1840.35,850708.0
2023-09-15 16:00:00,1840.35,1840.35,1779.9,1786.44,864996.0
2023-09-15 20:00:00,1786.44,1786.44,1764.77,1771.82,902523.0
2023-09-16 00:00:00,1771.82,1836.21,1771.82,1835.46,1572547.0
2023-09-16 04:00:00,1835.46,1835.46,1809.07,1823.51,2016634.0
2023-09-16 08:00:00,1823.51,1823.51,1761.25,1761.75,980943.0
2023-09-16 12:00:00,1761.75,1761.75,1739.45,1750.81,1893583.0
2023-09-16 16:00:00,1750.81,1759.63,1723.41,1738.91,1279193.0
2023-09-16 20:00:00,1738.91,1738.91,1630.96,1634.34,1130146.0
2023-09-17 00:00:00,1634.34,1641.9,1628.31,1631.09,1081985.0
2023-09-17 04:00:00,1631.09,1631.09,1611.34,1621.49,1746817.0
2023-09-17 08:00:00,1621.49,1666.66,1621.49,1645.03,1415211.0
2023-09-17 12:00:00,1645.03,1713.04,1645.03,1710.63,3752424.0
2023-09-17 16:00:00,1710.63,1774.94,1710.63,1751.66,785352.0
2023-09-17 20:00:00,1751.66,1751.66,1733.71,1739.9,1558214.0
2023-09-18 00:00:00,1739.9,1739.9,1684.95,1696.15,923014.0
2023-09-18 04:00:00,1696.15,1808.87,1696.15,1790.82,778681.0
2023-09-18 08:00:00,1790.82,1800.55,1786.5,1791.72,1196088.0
2023-09-18 12:00:00,1791.72,1796.21,1790.73,1790.83,1288097.0
2023-09-18 16:00:00,1790.83,1793.0,1758.6,1788.45,5173639.0
2023-09-18 20:00:00,1788.45,1813.22,1788.45,1794.81,1096822.0
2023-09-19 00:00:00,1794.81,1795.65,1756.04,1787.68,683451.0
2023-09-19 04:00:00,1787.68,1787.68,1758.61,1763.69,1378498.0
2023-09-19 08:00:00,1763.69,1763.69,1730.92,1741.06,426207.0
2023-09-19 12:00:00,1741.06,1745.34,1733.22,1738.41,1148562.0
2023-09-19 16:00:00,1738.41,1738.41,1711.95,1716.23,1212279.0
2023-09-19 20:00:00,1716.23,1716.23,1671.84,1687.95,1789238.0
2023-09-20 00:00:00,1687.95,1704.28,1673.54,1690.55,1956781.0
2023-09-20 04:00:00,1690.55,1690.61,1669.88,1679.71,934919.0
2023-09-20 08:00:00,1679.71,1751.39,1679.71,1733.95,1115366.0
2023-09-20 12:00:00,1733.95,1733.95,1629.58,1631.43,819902.0
2023-09-20 16:00:00,1631.43,1675.53,1631.43,1669.3,684175.0
2023-09-20 20:00:00,1669.3,1727.27,1669.3,1713.73,1404157.0
2023-09-21 00:00:00,1713.73,1713.73,1622.79,1634.19,636161.0
2023-09-21 04:00:00,1634.19,1634.19,1605.74,1620.56,977434.0
2023-09-21 08:00:00,1620.56,1620.56,1595.48,1606.02,731179.0
2023-09-21 12:00:00,1606.02,1606.02,1554.2,1555.01,1583015.0
2023-09-21 16:00:00,1555.01,1555.01,1526.26,1527.15,2960045.0
2023-09-21 20:00:00,1527.15,1527.15,1487.75,1488.62,627316.0
2023-09-22 00:00:00,1488.62,1547.1,1488.62,1544.81,476151.0
2023-09-22 04:00:00,1544.81,1600.88,1544.81,1575.38,1129806.0
2023-09-22 08:00:00,1575.38,1618.28,1575.38,1618.19,1212081.0
2023-09-22 12:00:00,1618.19,1645.08,1618.19,1642.59,1341541.0
2023-09-22 16:00:00,1642.59,1642.59,1595.43,1600.47,962067.0
2023-09-22 20:00:00,1600.47,1600.47,1578.46,1580.72,1087814.0
2023-09-23 00:00:00,1580.72,1614.01,1580.72,1596.48,1445196.0
2023-09-23 04:00:00,1596.48,1596.48,1544.79,1552.27,2023250.0
2023-09-23 08:00:00,1552.27,1594.71,1552.27,1575.38,452469.0
2023-09-23 12:00:00,1575.38,1583.63,1534.66,1565.79,1000020.0
2023-09-23 16:00:00,1565.79,1565.79,1548.34,1551.63,1338292.0
2023-09-23 20:00:00,1551.63,1580.06,1551.63,1574.66,759953.0
2023-09-24 00:00:00,1574.66,1596.27,1574.66,1588.79,2857863.0
2023-09-24 04:00:00,1588.79,1595.03,1568.18,1574.9,875276.0
2023-09-24 08:00:00,1574.9,1619.77,1574.9,1613.81,1178029.0
2023-09-24 12:00:00,1613.81,1613.81,1558.79,1574.13,1588040.0
2023-09-24 16:00:00,1574.13,1611.59,1574.13,1594.2,894802.0
2023-09-24 20:00:00,1594.2,1616.18,1594.2,1613.73,477688.0
2023-09-25 00:00:00,1613.73,1613.73,1597.41,1601.45,970603.0
2023-09-25 04:00:00,1601.45,1617.15,1601.45,1611.66,2012162.0
2023-09-25 08:00:00,1611.66,1611.66,1561.84,1566.01,1016171.0
2023-09-25 12:00:00,1566.01,1604.79,1566.01,1596.59,787629.0
2023-09-25 16:00:00,1596.59,1596.59,1585.99,1588.82,1910425.0
2023-09-25 20:00:00,1588.82,1591.93,1555.91,1569.28,1019286.0
2023-09-26 00:00:00,1569.28,1606.69,1569.28,1604.24,931843.0
2023-09-26 04:00:00,1604.24,1604.24,1566.53,1578.1,1295916.0
2023-09-26 08:00:00,1578.1,1578.1,1517.7,1527.94,1768028.0
2023-09-26 12:00:00,1527.94,1527.94,1472.73,1474.39,3956446.0
2023-09-26 16:00:00,1474.39,1498.51,1474.39,1492.86,1818674.0
2023-09-26 20:00:00,1492.86,1492.86,1443.53,1449.62,2147726.0
2023-09-27 00:00:00,1449.62,1508.7,1449.62,1504.42,933799.0
2023-09-27 04:00:00,1504.42,1504.42,1429.44,1434.31,720043.0
2023-09-27 08:00:00,1434.31,1486.7,1434.31,1486.69,1240674.0
2023-09-27 12:00:00,1486.69,1507.34,1475.26,1492.41,1268804.0
2023-09-27 16:00:00,1492.41,1495.23,1472.37,1488.04,701337.0
2023-09-27 20:00:00,1488.04,1488.04,1465.71,1469.01,1101686.0
2023-09-28 00:00:00,1469.01,1486.09,1455.47,1480.73,1468363.0
2023-09-28 04:00:00,1480.73,1483.88,1466.35,1478.32,1440062.0
2023-09-28 08:00:00,1478.32,1516.24,1478.32,1513.02,1547489.0
2023-09-28 12:00:00,1513.02,1520.91,1476.29,1515.61,1390929.0
2023-09-28 16:00:00,1515.61,1520.22,1491.36,1519.41,933313.0
2023-09-28 20:00:00,1519.41,1531.34,1503.86,1506.04,930102.0
2023-09-29 00:00:00,1506.04,1506.04,1501.67,1502.95,660349.0
2023-09-29 04:00:00,1502.95,1516.26,1499.88,1511.93,2935498.0
